label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32
up,0.19233274459838867,0.1788964718580246,0.18068765103816986,0.1828484982252121,0.17506073415279388,0.173991858959198,0.17301279306411743,0.19684402644634247,0.1845196783542633,0.2194869965314865,0.21305297315120697,0.28642386198043823,0.2886601388454437,0.32096102833747864,0.3273966610431671,0.3144564926624298,0.3139798939228058,0.29200121760368347,0.2935169041156769,0.2826574444770813,0.28849372267723083,0.2924688756465912,0.2981818616390228,0.564096212387085,0.5581380128860474,0.7177748084068298,0.7016619443893433,0.90702223777771,0.8724120259284973,0.9486420154571533,0.9067567586898804,0.8764616250991821,0.8546978831291199,0.4304203391075134,0.3999637961387634,0.38739660382270813,0.3737218379974365,0.4238659739494324,0.4285249710083008,0.43292036652565,0.3435567021369934,0.40584662556648254,0.41483741998672485,0.4380688965320587,0.40832266211509705,0.3663512170314789,0.6777399778366089,0.5968731641769409,0.96822589635849,0.7617338299751282,0.9988170266151428,0.7744428515434265,0.9887672662734985,0.77833092212677,0.9768553376197815,0.7827253341674805,0.4811323285102844,0.4419364035129547,0.696092963218689,0.6296736598014832,0.7212413549423218,0.6421726942062378,0.7152351140975952,0.6243868470191956,0.8490319848060608,0.7652607560157776,-0.3017462193965912,-0.29888662695884705,-0.29896411299705505,-0.2989669442176819,-0.26942697167396545,-0.26945760846138,-0.26944494247436523,-0.230814129114151,-0.10595458000898361,-0.2714853882789612,-0.23327882587909698,-0.3015989363193512,0.1070799008011818,-0.327607661485672,0.18949678540229797,-0.29981696605682373,0.13139662146568298,-0.337686151266098,0.13474974036216736,-0.3126696050167084,0.09396510571241379,-0.2881535589694977,0.11236516386270523,-0.11537356674671173,0.11495669931173325,-0.018751632422208786,0.20606790482997894,0.058801427483558655,0.3000183403491974,0.06224728375673294,0.30783531069755554,0.005350460764020681,0.28410568833351135,0.9992666244506836,0.9990039467811584,0.9988716244697571,0.9990094304084778,0.9991072416305542,0.9990769624710083,0.9993814826011658,0.9976745247840881,0.9989703297615051,0.9981781840324402,0.9978159070014954,0.9968341588973999,0.9956414699554443,0.9798356294631958,0.1906825751066208,0.9479299187660217,0.3215785026550293,0.9232171773910522,0.32823270559310913,0.9191881418228149,0.3262284994125366,0.8992387056350708,0.34665748476982117,0.9947062134742737,0.9852784872055054,0.9782418608665466,0.5365792512893677,0.9863023161888123,0.7530297040939331,0.9884124398231506,0.816216230392456,0.9709228873252869,0.8428237438201904
down,0.12657776474952698,0.1225656121969223,0.1240953654050827,0.12584462761878967,0.12261351943016052,0.12381847947835922,0.12514832615852356,0.1417389214038849,0.13895776867866516,0.14802543818950653,0.14829115569591522,0.22736650705337524,0.23183250427246094,0.3707083463668823,0.3511418402194977,0.30281636118888855,0.2712264358997345,0.2746274173259735,0.22777524590492249,0.2595077455043793,0.22825519740581512,0.26711705327033997,0.24429836869239807,0.49982038140296936,0.48906081914901733,0.6952406167984009,0.6664910912513733,0.8817127346992493,0.8358858227729797,0.9199398756027222,0.8687065839767456,0.8672780990600586,0.8259697556495667,0.808478832244873,0.7858756184577942,0.7847261428833008,0.7835378646850586,0.7802578210830688,0.7748838663101196,0.7689334154129028,0.761658251285553,0.7384955286979675,0.8059610724449158,0.7989640235900879,0.7665929198265076,0.6349826455116272,0.7552546858787537,0.6242392659187317,0.9488385319709778,0.7706038951873779,0.9762303233146667,0.7784861326217651,0.9612596035003662,0.795474112033844,0.9509070515632629,0.7992232441902161,0.6669110655784607,0.5889564156532288,0.7482780814170837,0.650122880935669,0.6765998601913452,0.6060750484466553,0.6434749960899353,0.5747212767601013,0.8045828938484192,0.7292910814285278,-0.07478658854961395,-0.10878777503967285,-0.10880983620882034,-0.10884179919958115,-0.06365501135587692,-0.06360785663127899,-0.063675157725811,-0.1874004304409027,0.015441500581800938,-0.09612752497196198,-0.03718728944659233,-0.24950820207595825,0.16057024896144867,-0.3871496021747589,0.3645905554294586,-0.5038198828697205,0.552690327167511,-0.5512553453445435,0.594886064529419,-0.522314727306366,0.573286771774292,-0.4945574700832367,0.5495806336402893,-0.14150984585285187,0.14198727905750275,-0.16657127439975739,0.2961939573287964,-0.20749400556087494,0.4418145418167114,-0.21146443486213684,0.4524647295475006,-0.31195035576820374,0.42077142000198364,0.9988384246826172,0.9989903569221497,0.9990423321723938,0.9992324709892273,0.9989082217216492,0.9989764094352722,0.9993078112602234,0.9982107877731323,0.9992694854736328,0.9982273578643799,0.997752845287323,0.9995974898338318,0.9936777949333191,0.9193007349967957,0.05621562525629997,0.9416871666908264,0.1571952998638153,0.9367238283157349,0.19075024127960205,0.9318262934684753,0.18726837635040283,0.8991631269454956,0.17655959725379944,0.9993507862091064,0.9951639175415039,0.9759014844894409,0.3451339900493622,0.9856699705123901,0.634070873260498,0.9785744547843933,0.701808512210846,0.9738079309463501,0.7802635431289673
up,0.14149929583072662,0.13067573308944702,0.1315215528011322,0.13262636959552765,0.13060440123081207,0.13128818571567535,0.13229495286941528,0.15089815855026245,0.1518334597349167,0.16305822134017944,0.16350753605365753,0.249971404671669,0.26329705119132996,0.3494698107242584,0.3401886820793152,0.30312612652778625,0.31370964646339417,0.2774493396282196,0.27900955080986023,0.2667306065559387,0.2786498963832855,0.2795436978340149,0.28794485330581665,0.5265551209449768,0.5255831480026245,0.7091652154922485,0.6945675015449524,0.887917697429657,0.8528096675872803,0.9357817769050598,0.8878079056739807,0.8556252121925354,0.8325260877609253,0.5640048384666443,0.533060610294342,0.52972811460495,0.5260117650032043,0.5292731523513794,0.523563027381897,0.5168862342834473,0.49645939469337463,0.4857666492462158,0.5614116787910461,0.556962788105011,0.5405085682868958,0.4241490364074707,0.7691993713378906,0.5959573984146118,0.9660842418670654,0.7549511790275574,1.0039453506469727,0.7689995765686035,0.979006826877594,0.7730293273925781,0.9633833169937134,0.7834669351577759,0.5470418334007263,0.47345077991485596,0.6681364178657532,0.5983467102050781,0.6892030835151672,0.607978343963623,0.6740673184394836,0.5851566195487976,0.8127419352531433,0.7201144099235535,-0.0648752823472023,-0.10151316225528717,-0.101630300283432,-0.1017177626490593,-0.05831289291381836,-0.05825062841176987,-0.05824681743979454,-0.18985794484615326,-0.0005674303392879665,-0.09061968326568604,-0.03479902818799019,-0.26002728939056396,0.13783076405525208,-0.24113617837429047,0.2032388150691986,-0.1750510036945343,0.17903099954128265,-0.20991533994674683,0.18619751930236816,-0.18754281103610992,0.15106160938739777,-0.16489100456237793,0.16333554685115814,-0.10836703330278397,0.1083846241235733,-0.0027034336235374212,0.2125885784626007,0.07262397557497025,0.32568174600601196,0.07662215828895569,0.3375662565231323,0.02383817546069622,0.32842496037483215,0.999091625213623,0.9990507364273071,0.9991452097892761,0.9993051886558533,0.9988610148429871,0.9990882277488708,0.9994124174118042,0.9983543753623962,0.9992424845695496,0.9986594915390015,0.9980561137199402,0.9994971752166748,0.9968371987342834,0.980154812335968,0.13562993705272675,0.9777287840843201,0.20778116583824158,0.9722282290458679,0.23099260032176971,0.9695643782615662,0.22972051799297333,0.9540132880210876,0.23378485441207886,0.998751699924469,0.9937421679496765,0.9738069176673889,0.46219921112060547,0.9851762056350708,0.684188723564148,0.9852670431137085,0.7663072347640991,0.9696728587150574,0.822352945804596
down,0.11671990901231766,0.10865112394094467,0.10975871980190277,0.11121843010187149,0.10925985127687454,0.11040855199098587,0.1116541177034378,0.1290919929742813,0.12871375679969788,0.13555879890918732,0.13797703385353088,0.21275104582309723,0.22490422427654266,0.34156617522239685,0.34543532133102417,0.29889199137687683,0.30245909094810486,0.27847030758857727,0.2837989628314972,0.26172247529029846,0.28111791610717773,0.267977237701416,0.29118022322654724,0.4876372218132019,0.4784879982471466,0.6859954595565796,0.6596280932426453,0.8758596777915955,0.8290676474571228,0.9171609282493591,0.8619139194488525,0.8637847304344177,0.8210915923118591,0.8006801009178162,0.7805771231651306,0.7794835567474365,0.7787860035896301,0.7743395566940308,0.7684451937675476,0.762841522693634,0.7590301632881165,0.7354768514633179,0.7961427569389343,0.7895751595497131,0.7527262568473816,0.636054515838623,0.7612864375114441,0.635080099105835,0.9664732813835144,0.7614178657531738,1.0024324655532837,0.7815763354301453,0.9859418869018555,0.7901422381401062,0.973025381565094,0.7943668365478516,0.6690574884414673,0.6039273738861084,0.7533964514732361,0.6624407768249512,0.682904839515686,0.6225844621658325,0.6505018472671509,0.5874189734458923,0.8119941353797913,0.7412005662918091,0.015979565680027008,-0.017569540068507195,-0.017614951357245445,-0.01764313131570816,0.02415085956454277,0.024179678410291672,0.024064619094133377,-0.10413486510515213,0.07729683071374893,-0.009193500503897667,0.044073138386011124,-0.19541975855827332,0.20460984110832214,-0.3170400857925415,0.3602326214313507,-0.3843385875225067,0.48704883456230164,-0.4163379371166229,0.518531084060669,-0.3843199610710144,0.4975206255912781,-0.3708539307117462,0.48180392384529114,-0.1342843472957611,0.1346791684627533,-0.15267378091812134,0.2694372236728668,-0.23384541273117065,0.396750271320343,-0.24426576495170593,0.40556424856185913,-0.3358077108860016,0.37696149945259094,0.9986826777458191,0.9987305998802185,0.9988119602203369,0.9990620017051697,0.9985893964767456,0.9987625479698181,0.9991737604141235,0.9976665377616882,0.9989818334579468,0.9977732300758362,0.9969940781593323,0.999508261680603,0.9924630522727966,0.9475487470626831,0.07023784518241882,0.9490286111831665,0.13440832495689392,0.9414963722229004,0.15903109312057495,0.9374774098396301,0.1564164161682129,0.9110642671585083,0.15421439707279205,0.9991356134414673,0.9939136505126953,0.9710925817489624,0.3597111999988556,0.9846528172492981,0.6420096158981323,0.9816409945487976,0.7197381854057312,0.9725766777992249,0.7983123064041138
up,0.14319683611392975,0.13033242523670197,0.13108648359775543,0.1319761425256729,0.1311577409505844,0.13253004848957062,0.1341329962015152,0.15168753266334534,0.15390782058238983,0.16570982336997986,0.16751214861869812,0.25017470121383667,0.2688758969306946,0.32667577266693115,0.3280095160007477,0.30645036697387695,0.31068938970565796,0.2741243243217468,0.2771558165550232,0.2689068019390106,0.27527916431427,0.2828371226787567,0.28820547461509705,0.5268569588661194,0.524563729763031,0.7099536657333374,0.6940820217132568,0.8966748118400574,0.8557233214378357,0.9404265880584717,0.8907527327537537,0.8650110363960266,0.8419269919395447,0.4734562337398529,0.446651428937912,0.4431607723236084,0.4391384422779083,0.4455728232860565,0.4412012994289398,0.43587997555732727,0.4083186089992523,0.40093493461608887,0.4711209535598755,0.47041091322898865,0.4714067578315735,0.3762350082397461,0.7162140607833862,0.6043795943260193,0.9503504037857056,0.773418128490448,0.9839894771575928,0.7708388566970825,0.9657387137413025,0.7784321308135986,0.9570829272270203,0.7847715020179749,0.5097870826721191,0.4528728127479553,0.6713618636131287,0.594548761844635,0.6943997740745544,0.6052560210227966,0.6813850998878479,0.5911857485771179,0.8148650527000427,0.7135266065597534,-0.046524085104465485,-0.07933559268712997,-0.0794391855597496,-0.07946022599935532,-0.03431456536054611,-0.03437073901295662,-0.03440910950303078,-0.15590308606624603,0.03871828690171242,-0.06831708550453186,-0.011253973469138145,-0.24291250109672546,0.18430830538272858,-0.22236603498458862,0.22029802203178406,-0.1659010350704193,0.16141851246356964,-0.2037649005651474,0.16525141894817352,-0.1796649843454361,0.11871499568223953,-0.15425701439380646,0.14031246304512024,-0.11498092859983444,0.11497911065816879,-0.07965029031038284,0.24360689520835876,-0.05217523127794266,0.36195409297943115,-0.053233612328767776,0.3740392327308655,-0.12047141045331955,0.35935962200164795,0.9992331266403198,0.999259352684021,0.9992918968200684,0.9994198083877563,0.9992251396179199,0.9993172883987427,0.9995648860931396,0.9986051321029663,0.9994525909423828,0.998721182346344,0.9983741641044617,0.9995388388633728,0.9971269965171814,0.9756968021392822,0.12931695580482483,0.9687821865081787,0.21006892621517181,0.9622731804847717,0.2352983057498932,0.9588412642478943,0.2332056313753128,0.9393159747123718,0.2345036417245865,0.9993506669998169,0.9963558912277222,0.9792811274528503,0.47144871950149536,0.9893777966499329,0.7129785418510437,0.9902482628822327,0.7787978649139404,0.9807616472244263,0.8383768796920776
down,0.11891783773899078,0.11263956874608994,0.1138821467757225,0.11544235050678253,0.11312801390886307,0.11436503380537033,0.1157430037856102,0.13305151462554932,0.1318386197090149,0.13780942559242249,0.139924094080925,0.21661734580993652,0.22729475796222687,0.34411707520484924,0.3502430319786072,0.30235257744789124,0.31390437483787537,0.2846008837223053,0.2871292531490326,0.2683700919151306,0.28598862886428833,0.2727544605731964,0.29614636301994324,0.4935123324394226,0.48426586389541626,0.6910580396652222,0.6633362174034119,0.8777536749839783,0.8280788660049438,0.9218311905860901,0.8589646816253662,0.8667362928390503,0.8246979117393494,0.824442982673645,0.801580548286438,0.8007107973098755,0.7999729514122009,0.7944840788841248,0.7886612415313721,0.7827688455581665,0.7806103229522705,0.7561970949172974,0.8217272162437439,0.8135685324668884,0.7744578719139099,0.6535750031471252,0.7742002606391907,0.6463345289230347,0.9676269292831421,0.7796472311019897,0.9958627223968506,0.8008909821510315,0.9808126091957092,0.8115283250808716,0.9700229167938232,0.8282777667045593,0.6990668177604675,0.6282773613929749,0.7626283168792725,0.672517716884613,0.6896933317184448,0.6191189289093018,0.6546804904937744,0.583874523639679,0.8144479393959045,0.7425580620765686,-0.0009975612629204988,-0.03509441390633583,-0.03514004126191139,-0.035177819430828094,0.007543229963630438,0.007556894328445196,0.007456501945853233,-0.12163960188627243,0.06443876773118973,-0.026335459202528,0.02822730876505375,-0.20502740144729614,0.19584089517593384,-0.3226850926876068,0.34445270895957947,-0.3882393538951874,0.48457708954811096,-0.42028677463531494,0.5213661193847656,-0.3862472176551819,0.5013206005096436,-0.3745150864124298,0.4800253212451935,-0.13447274267673492,0.1348557025194168,-0.135532408952713,0.2656060755252838,-0.18158698081970215,0.39700478315353394,-0.18926285207271576,0.40556591749191284,-0.2761886715888977,0.371957004070282,0.999028205871582,0.999097466468811,0.9991255402565002,0.9993119239807129,0.9990718364715576,0.9991505146026611,0.9994326829910278,0.9982118606567383,0.9992985725402832,0.9982945322990417,0.9978519082069397,0.9995661973953247,0.9932412505149841,0.9422953724861145,0.05980301648378372,0.9380084276199341,0.11731657385826111,0.9298503994941711,0.14058159291744232,0.9257954955101013,0.13819895684719086,0.8957462310791016,0.13529150187969208,0.9994025826454163,0.9952243566513062,0.9717845320701599,0.3672163784503937,0.9859687089920044,0.6557776927947998,0.9830392599105835,0.726392924785614,0.9763052463531494,0.8055824637413025
up,0.15984055399894714,0.1442573070526123,0.14461860060691833,0.14505909383296967,0.14496736228466034,0.1458718627691269,0.14690032601356506,0.1615428328514099,0.16372309625148773,0.1806691735982895,0.18231257796287537,0.2571123540401459,0.275211364030838,0.3331355154514313,0.33164554834365845,0.3092673718929291,0.31190237402915955,0.275613009929657,0.2760220468044281,0.26917901635169983,0.27366140484809875,0.28435224294662476,0.2851627469062805,0.5291442275047302,0.5278741121292114,0.7141668796539307,0.6997414231300354,0.902043342590332,0.862646222114563,0.9444307684898376,0.8992756009101868,0.867277979850769,0.8495344519615173,0.48253902792930603,0.4609096944332123,0.45786991715431213,0.4545060396194458,0.45871400833129883,0.45367300510406494,0.4473229646682739,0.42324724793434143,0.4094497561454773,0.4767161011695862,0.47570717334747314,0.4726425111293793,0.3725109398365021,0.7215777039527893,0.6028395891189575,0.9572170972824097,0.7700092792510986,0.9847970604896545,0.7664886116981506,0.9642856121063232,0.7720946669578552,0.9570709466934204,0.7775804400444031,0.513384997844696,0.45302024483680725,0.671413242816925,0.5914723873138428,0.704953670501709,0.6163861155509949,0.6945722699165344,0.6015264391899109,0.8296309113502502,0.7350632548332214,-0.03196517378091812,-0.06561532616615295,-0.06572728604078293,-0.06575436145067215,-0.021026674658060074,-0.021012188866734505,-0.021027838811278343,-0.14656731486320496,0.04645945504307747,-0.05558197572827339,0.0009460467263124883,-0.23347678780555725,0.18954814970493317,-0.22348745167255402,0.23350191116333008,-0.17253492772579193,0.15364035964012146,-0.21203862130641937,0.15517061948776245,-0.1907661259174347,0.11221442371606827,-0.16265806555747986,0.13324230909347534,-0.11569657921791077,0.11567581444978714,-0.10558826476335526,0.22358454763889313,-0.10214508324861526,0.3265230357646942,-0.10705965012311935,0.33557817339897156,-0.1860714554786682,0.30723729729652405,0.9993017911911011,0.9993151426315308,0.9993335604667664,0.999460756778717,0.9993036985397339,0.9993658661842346,0.9995908737182617,0.9986705183982849,0.9994645118713379,0.9987822771072388,0.9984641075134277,0.9995594620704651,0.9971446394920349,0.9773499369621277,0.14178143441677094,0.9712066054344177,0.24372448027133942,0.9650508165359497,0.2647643983364105,0.9620171785354614,0.26211023330688477,0.9445650577545166,0.2599674165248871,0.9993956685066223,0.9966341853141785,0.9766374826431274,0.4684751331806183,0.9889182448387146,0.7108972072601318,0.9905771017074585,0.7826917171478271,0.9814921021461487,0.8410202264785767
down,0.1279270052909851,0.11993075162172318,0.1209726557135582,0.12241747230291367,0.12044070661067963,0.12148704379796982,0.12276189029216766,0.13807924091815948,0.13696397840976715,0.14601202309131622,0.14689204096794128,0.21975615620613098,0.23308245837688446,0.34525951743125916,0.3501538336277008,0.3041917681694031,0.3322473168373108,0.2888830006122589,0.30874451994895935,0.267690509557724,0.3049941062927246,0.27346837520599365,0.31484368443489075,0.49255362153053284,0.4861322045326233,0.6947288513183594,0.6661233305931091,0.8775910139083862,0.8280342221260071,0.9202067255973816,0.8587999939918518,0.8682155609130859,0.8257660269737244,0.8500499725341797,0.8262313604354858,0.8249362111091614,0.8239200711250305,0.8208736181259155,0.815715491771698,0.8105787634849548,0.804085373878479,0.7834460139274597,0.8449535369873047,0.8377948999404907,0.7871915102005005,0.6655168533325195,0.7854248881340027,0.6153084635734558,0.9788331389427185,0.7623191475868225,0.9990237951278687,0.7648314237594604,0.9960903525352478,0.790571391582489,0.9836183786392212,0.7973920702934265,0.7088729739189148,0.646515429019928,0.7805185914039612,0.6824930310249329,0.7120950222015381,0.6307966113090515,0.6719169020652771,0.5964616537094116,0.832000732421875,0.7625992894172668,0.006813256070017815,-0.029318517073988914,-0.029354313388466835,-0.029404403641819954,0.01521840039640665,0.015248340554535389,0.01514239888638258,-0.11975748091936111,0.07359214872121811,-0.019535623490810394,0.03713378682732582,-0.20407690107822418,0.20436052978038788,-0.3275150954723358,0.35334059596061707,-0.3956793248653412,0.4786265194416046,-0.4294985234737396,0.5097894072532654,-0.3940895199775696,0.4874418079853058,-0.38099193572998047,0.47262632846832275,-0.13236145675182343,0.1326870322227478,-0.10850987583398819,0.25135424733161926,-0.13979053497314453,0.37774020433425903,-0.14390012621879578,0.38548338413238525,-0.2240634262561798,0.35048720240592957,0.998911440372467,0.9989717602729797,0.9989662766456604,0.9992125034332275,0.998979926109314,0.999043881893158,0.9993782043457031,0.9978501796722412,0.9991856813430786,0.9980966448783875,0.9976010322570801,0.9995557069778442,0.9935966730117798,0.9415149092674255,0.05735081061720848,0.9321211576461792,0.11419668048620224,0.9229254126548767,0.1368580013513565,0.9186130166053772,0.1343810111284256,0.8880822062492371,0.13020560145378113,0.9993226528167725,0.9947084188461304,0.9679459929466248,0.34035465121269226,0.9830089211463928,0.6182244420051575,0.9805644154548645,0.7002249956130981,0.9726120829582214,0.7792646884918213
up,0.1563102900981903,0.1414608359336853,0.14209209382534027,0.14282716810703278,0.14197279512882233,0.14297127723693848,0.14406482875347137,0.159959614276886,0.16111408174037933,0.1777997463941574,0.1789538413286209,0.2560965120792389,0.26809370517730713,0.31470736861228943,0.31523802876472473,0.3087939918041229,0.3011113405227661,0.2796953320503235,0.27168890833854675,0.27157852053642273,0.27038049697875977,0.2845090329647064,0.2817358672618866,0.5336979031562805,0.5280553102493286,0.7091584801673889,0.69364333152771,0.8981272578239441,0.854141116142273,0.941194474697113,0.8886871933937073,0.8669970035552979,0.8432637453079224,0.4905053675174713,0.4660647511482239,0.46283525228500366,0.4592893123626709,0.4647676348686218,0.4603551924228668,0.45499372482299805,0.4299514889717102,0.4192575216293335,0.4856632947921753,0.48450034856796265,0.47623410820961,0.3844502866268158,0.7263246178627014,0.6123902797698975,0.9848453998565674,0.7945997714996338,1.0160704851150513,0.7930870056152344,1.000123143196106,0.8034278154373169,0.9871335625648499,0.808754563331604,0.5328306555747986,0.4737696349620819,0.700333297252655,0.6225337982177734,0.7258294224739075,0.634803295135498,0.7126443386077881,0.6172552108764648,0.8465538024902344,0.7463363409042358,-0.05235360562801361,-0.08608077466487885,-0.08616357296705246,-0.08615927398204803,-0.04180419445037842,-0.04184369742870331,-0.04187338054180145,-0.1648261845111847,0.026017824187874794,-0.07509123533964157,-0.01877930387854576,-0.2548137605190277,0.1676209717988968,-0.26067277789115906,0.21757417917251587,-0.21829108893871307,0.15174610912799835,-0.2643830180168152,0.15320442616939545,-0.23565730452537537,0.1038055568933487,-0.2063005268573761,0.12915807962417603,-0.1174369752407074,0.11734997481107712,-0.08231305330991745,0.2537482678890228,-0.045422494411468506,0.38920772075653076,-0.048208169639110565,0.40232083201408386,-0.1205834448337555,0.3845067322254181,0.9991660118103027,0.9991703629493713,0.9991793632507324,0.9993399977684021,0.9991562962532043,0.9992299675941467,0.9995102882385254,0.9983597993850708,0.9993568062782288,0.9986034631729126,0.9982203841209412,0.9994774460792542,0.9967630505561829,0.9736517071723938,0.14759965240955353,0.9597283601760864,0.23713499307632446,0.9512600898742676,0.2580716013908386,0.9474714994430542,0.2549876272678375,0.9264171123504639,0.2544946074485779,0.9993608593940735,0.996272623538971,0.9779373407363892,0.4673478603363037,0.9898346066474915,0.7186654210090637,0.9910011887550354,0.7826523780822754,0.9826732873916626,0.8455147743225098
down,0.12826645374298096,0.11795298755168915,0.11854653805494308,0.11941991746425629,0.11854051798582077,0.11921542137861252,0.12002114206552505,0.13452893495559692,0.1332613080739975,0.14597958326339722,0.14716659486293793,0.21672187745571136,0.228026881814003,0.35456812381744385,0.34666356444358826,0.3015388250350952,0.31260356307029724,0.2848772704601288,0.2866172194480896,0.26802676916122437,0.28081443905830383,0.27252304553985596,0.293231338262558,0.4936803877353668,0.4852297902107239,0.6882671117782593,0.6624230146408081,0.8749741315841675,0.8257156610488892,0.9191895127296448,0.8557325601577759,0.863213837146759,0.8257830739021301,0.8431623578071594,0.8208996653556824,0.8193877339363098,0.8181491494178772,0.8148953318595886,0.8089365363121033,0.8031713962554932,0.7973707318305969,0.7765180468559265,0.8366931080818176,0.829684853553772,0.7834774255752563,0.6731067895889282,0.7997563481330872,0.6461896300315857,0.982248842716217,0.7682324051856995,1.0013469457626343,0.7710418105125427,0.9916951656341553,0.7937878370285034,0.9811022877693176,0.8023965954780579,0.7094237208366394,0.6467510461807251,0.7841013669967651,0.6931251883506775,0.7170205116271973,0.6415042877197266,0.6849877834320068,0.6069707274436951,0.8429170250892639,0.768955647945404,-0.006446832325309515,-0.033980369567871094,-0.03395700082182884,-0.03400665894150734,0.000505748437717557,0.0005571289802901447,0.0003716855717357248,-0.12166399508714676,0.048773087561130524,-0.025909578427672386,0.01829843781888485,-0.19705194234848022,0.1671271026134491,-0.27918094396591187,0.29304665327072144,-0.3104405403137207,0.3751009702682495,-0.3024785816669464,0.3964972198009491,-0.2777255177497864,0.3806229829788208,-0.29302918910980225,0.3701823949813843,-0.1257769763469696,0.126255065202713,-0.12677496671676636,0.25446659326553345,-0.19170556962490082,0.3787907660007477,-0.20110324025154114,0.3855767846107483,-0.28829339146614075,0.35610437393188477,0.9988390207290649,0.9989301562309265,0.9989199638366699,0.9991732239723206,0.9988839626312256,0.9989528059959412,0.9993188381195068,0.9977861642837524,0.9990780353546143,0.9979686737060547,0.997437059879303,0.9994223117828369,0.992329478263855,0.9354178309440613,0.06596536189317703,0.916414201259613,0.12069392204284668,0.905159592628479,0.14180666208267212,0.9014554619789124,0.1395624876022339,0.8714344501495361,0.13606096804141998,0.9992566108703613,0.9947064518928528,0.9701439142227173,0.39122307300567627,0.984345018863678,0.6588339805603027,0.981998860836029,0.7183718085289001,0.9751578569412231,0.8040800094604492
